,mouse,image,profile,vessel_type,vessel,region_in_vessel,repetition,i_max,fwhm,source_filename,treatment
1229,20230524,4.0,8,pa,1.0,6,1,321.5541687011719,0.8348842765683818,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1230,20230524,4.0,9,pa,1.0,6,1,303.39166259765625,0.68797999560552,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1231,20230524,4.0,10,pa,1.0,6,1,286.51251220703125,0.7084480413492837,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1232,20230524,4.0,11,pa,1.0,6,1,294.20831298828125,0.6608740565934899,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1233,20230524,4.0,12,pa,1.0,6,1,300.6916809082031,0.7429912414570423,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1234,20230524,4.0,13,pa,1.0,6,1,364.3125,0.6312829232882061,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1235,20230524,4.0,14,pa,1.0,6,1,365.8875122070313,0.7797666074984105,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1236,20230524,4.0,15,pa,1.0,6,1,408.933349609375,0.8173897944649837,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1237,20230524,4.0,16,pa,1.0,6,1,430.70416259765625,0.8629323978651944,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Saline
1238,20230524,5.0,0,pea,1.0,1,1,231.0666656494141,0.6297462875727333,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1239,20230524,5.0,1,pea,1.0,1,1,258.4291687011719,0.733327732364317,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1240,20230524,5.0,2,pea,1.0,1,1,216.3541717529297,1.0701598865731237,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1241,20230524,5.0,3,pea,1.0,1,1,190.84165954589844,0.8566069987650745,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1242,20230524,5.0,4,pea,1.0,1,1,219.69583129882807,0.7877650956800615,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1243,20230524,5.0,5,pea,1.0,1,1,237.54165649414065,0.6942777209411349,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1244,20230524,5.0,6,pea,1.0,1,1,225.1999969482422,0.8729936858317359,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1245,20230524,5.0,7,pea,1.0,1,1,270.5041809082031,0.7462227370505744,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1246,20230524,5.0,8,pea,1.0,1,1,269.558349609375,0.8762346134088761,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1247,20230524,5.0,9,pea,1.0,1,1,286.3500061035156,0.8225448239298484,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1248,20230524,5.0,10,pea,1.0,1,1,290.5892944335937,0.7475051545482799,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
1249,20230524,6.0,0,pea,1.0,2,1,173.1875,0.7519395230537734,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1250,20230524,6.0,1,pea,1.0,2,1,187.58750915527344,0.7420568471298774,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1251,20230524,6.0,2,pea,1.0,2,1,199.55416870117188,0.7168933176224295,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1252,20230524,6.0,3,pea,1.0,2,1,185.3541717529297,0.6495663075253858,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1253,20230524,6.0,4,pea,1.0,2,1,165.1875,0.7215124357522559,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1254,20230524,6.0,5,pea,1.0,2,1,175.2375030517578,0.7544884109408642,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1255,20230524,6.0,6,pea,1.0,2,1,209.0749969482422,0.6773501765105736,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1256,20230524,6.0,7,pea,1.0,2,1,172.82083129882812,0.8793858057145704,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
1257,20230524,7.0,0,pea,1.0,3,1,354.3666381835937,1.0245268831387888,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1258,20230524,7.0,1,pea,1.0,3,1,451.0,0.7191276630428629,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1259,20230524,7.0,2,pea,1.0,3,1,315.7833557128906,0.8838760796181103,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1260,20230524,7.0,3,pea,1.0,3,1,376.3958435058594,0.6411621853840599,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1261,20230524,7.0,4,pea,1.0,3,1,334.4583435058594,0.5947749381590077,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1262,20230524,7.0,5,pea,1.0,3,1,313.9708557128906,0.658562957393412,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1263,20230524,7.0,6,pea,1.0,3,1,315.47918701171875,0.6354447705465001,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1264,20230524,7.0,7,pea,1.0,3,1,363.5374755859375,0.6262692239271557,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1265,20230524,7.0,8,pea,1.0,3,1,337.25,0.6427574196570921,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1266,20230524,7.0,9,pea,1.0,3,1,356.9208374023437,0.6130543154000688,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1267,20230524,7.0,10,pea,1.0,3,1,406.3249816894531,0.5973965870884955,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1268,20230524,7.0,11,pea,1.0,3,1,378.2166748046875,0.6403923926663058,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1269,20230524,7.0,12,pea,1.0,3,1,360.9166564941406,0.5537697825627551,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1270,20230524,7.0,13,pea,1.0,3,1,300.5,0.6548257726275285,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1271,20230524,7.0,14,pea,1.0,3,1,289.4458312988281,0.7004712019085798,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1272,20230524,7.0,15,pea,1.0,3,1,298.8458251953125,0.6113439887252579,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1273,20230524,7.0,16,pea,1.0,3,1,279.1583557128906,0.6792184050541903,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
1274,20230524,8.0,0,pea,1.0,4,1,256.8583374023437,0.7781383598443624,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1275,20230524,8.0,1,pea,1.0,4,1,266.20416259765625,0.6643880326457329,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1276,20230524,8.0,2,pea,1.0,4,1,260.8458251953125,0.6713989897884128,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1277,20230524,8.0,3,pea,1.0,4,1,313.6000061035156,0.6499957407768369,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1278,20230524,8.0,4,pea,1.0,4,1,348.0583190917969,0.7241928599617213,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1279,20230524,8.0,5,pea,1.0,4,1,310.3166809082031,0.6853933471851684,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1280,20230524,8.0,6,pea,1.0,4,1,356.4375,0.6163919925196952,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1281,20230524,8.0,7,pea,1.0,4,1,341.7666931152344,0.6172914231788922,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1282,20230524,8.0,8,pea,1.0,4,1,311.6500244140625,0.6173592703660338,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1283,20230524,8.0,9,pea,1.0,4,1,303.9750061035156,0.6670695225545893,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1284,20230524,8.0,10,pea,1.0,4,1,322.745849609375,0.7013730562021158,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1285,20230524,8.0,11,pea,1.0,4,1,325.7083435058594,0.7502256101393204,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1286,20230524,8.0,12,pea,1.0,4,1,290.6541748046875,0.7286242208603656,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1287,20230524,8.0,13,pea,1.0,4,1,305.558349609375,0.6778910076022667,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1288,20230524,8.0,14,pea,1.0,4,1,303.0333251953125,0.6591670738555971,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1289,20230524,8.0,15,pea,1.0,4,1,258.1916809082031,0.8543888345730007,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1290,20230524,8.0,16,pea,1.0,4,1,278.5416564941406,0.6623185202629451,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
1291,20230526,0.0,0,pa,1.0,1,2,196.84165954589844,0.8191431583562984,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1292,20230526,0.0,1,pa,1.0,1,2,210.42498779296875,0.785190289944392,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1293,20230526,0.0,2,pa,1.0,1,2,165.92498779296875,0.7405192498133161,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1294,20230526,0.0,3,pa,1.0,1,2,193.2833404541016,0.6864113570324908,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1295,20230526,0.0,4,pa,1.0,1,2,166.4208221435547,0.9631218774208696,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1296,20230526,0.0,5,pa,1.0,1,2,149.49583435058594,0.811393215617014,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1297,20230526,0.0,6,pa,1.0,1,2,135.7166748046875,0.9270620308700456,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1298,20230526,0.0,7,pa,1.0,1,2,162.3541717529297,0.8655950377061415,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1299,20230526,0.0,8,pa,1.0,1,2,132.0833282470703,1.4339154455702798,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1300,20230526,0.0,9,pa,1.0,1,2,135.44583129882812,1.3526540308046613,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1301,20230526,0.0,10,pa,1.0,1,2,121.88333129882812,0.7361737833945564,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1302,20230526,0.0,11,pa,1.0,1,2,125.80416107177734,0.9312401818727996,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1303,20230526,0.0,12,pa,1.0,1,2,155.49166870117188,0.8279598362085608,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1304,20230526,0.0,13,pa,1.0,1,2,122.7458267211914,1.6763575815388296,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1305,20230526,0.0,14,pa,1.0,1,2,115.99583435058594,0.8832398961276361,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1306,20230526,0.0,15,pa,1.0,1,2,117.9499969482422,0.7599707135236509,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1307,20230526,0.0,16,pa,1.0,1,2,113.11666107177734,0.771596257471364,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1308,20230526,1.0,0,pa,2.0,1,2,223.7208404541016,1.2650129290855072,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1309,20230526,1.0,1,pa,2.0,1,2,249.4375,1.2377943333765435,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1310,20230526,1.0,2,pa,2.0,1,2,260.4041442871094,1.175963597449502,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1311,20230526,1.0,3,pa,2.0,1,2,249.02500915527344,1.0713046391306216,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1312,20230526,1.0,4,pa,2.0,1,2,290.941650390625,1.0300399765581996,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1313,20230526,1.0,5,pa,2.0,1,2,287.8708190917969,0.7569794918451368,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1314,20230526,1.0,6,pa,2.0,1,2,310.5083312988281,0.6512959578807143,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1315,20230526,1.0,7,pa,2.0,1,2,319.2791442871094,0.5794247772972718,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1316,20230526,1.0,8,pa,2.0,1,2,295.7124938964844,0.6171205925906564,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1317,20230526,1.0,9,pa,2.0,1,2,310.566650390625,0.5963161776421289,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1318,20230526,1.0,10,pa,2.0,1,2,308.1583251953125,0.6160028395728224,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1319,20230526,1.0,11,pa,2.0,1,2,326.23748779296875,0.6561027911403148,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1320,20230526,1.0,12,pa,2.0,1,2,320.7875061035156,0.6260252218154245,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1321,20230526,1.0,13,pa,2.0,1,2,356.72918701171875,0.720221253095919,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1322,20230526,1.0,14,pa,2.0,1,2,304.191650390625,0.9922989711393548,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1323,20230526,1.0,15,pa,2.0,1,2,308.07916259765625,0.916098720628945,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1324,20230526,1.0,16,pa,2.0,1,2,364.3541564941406,0.7341368178769422,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1325,20230526,2.0,0,pea,1.0,1,2,94.1374969482422,0.7356076294546939,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1326,20230526,2.0,1,pea,1.0,1,2,119.30833435058594,0.6209600079553688,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1327,20230526,2.0,2,pea,1.0,1,2,109.73333740234376,0.718460392893296,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1328,20230526,2.0,3,pea,1.0,1,2,114.3125,0.5801769712262987,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc1_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1329,20230526,3.0,0,pea,2.0,1,2,191.0500030517578,0.6314989295773354,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1330,20230526,3.0,1,pea,2.0,1,2,183.82501220703125,0.6645031635354146,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1331,20230526,3.0,2,pea,2.0,1,2,153.1041717529297,0.7564994396940601,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1332,20230526,3.0,3,pea,2.0,1,2,196.2541656494141,0.6199696521888536,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1333,20230526,3.0,4,pea,2.0,1,2,167.4083251953125,0.8433063966072188,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1334,20230526,3.0,5,pea,2.0,1,2,118.51667022705078,0.978412374963972,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1335,20230526,3.0,6,pea,2.0,1,2,145.27084350585938,0.8652241748121474,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1336,20230526,3.0,7,pea,2.0,1,2,165.9375,0.930535797008196,../20230526_Glx_B6_HAse/20230526_mouseb6_vtyppea_loc2_roi1_rep2_noteactivealignment_PRE.nc,Enzyme
1337,20230527,0.0,0,pa,1.0,1,1,249.07916259765625,1.2087517255530322,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1338,20230527,0.0,1,pa,1.0,1,1,295.45416259765625,1.044040522720085,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1339,20230527,0.0,2,pa,1.0,1,1,366.6124877929688,0.808952218847652,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1340,20230527,0.0,3,pa,1.0,1,1,363.6000061035156,0.8643687521044785,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1341,20230527,0.0,4,pa,1.0,1,1,413.9291687011719,0.7200984471208371,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1342,20230527,0.0,5,pa,1.0,1,1,400.0958251953125,0.7621291695093,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1343,20230527,0.0,6,pa,1.0,1,1,422.9125061035156,0.6291155758634007,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1344,20230527,0.0,7,pa,1.0,1,1,366.1333312988281,0.7024838661317339,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1345,20230527,0.0,8,pa,1.0,1,1,363.4500122070313,0.7164087672430253,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1346,20230527,0.0,9,pa,1.0,1,1,370.9458312988281,0.6891627048142945,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1347,20230527,0.0,10,pa,1.0,1,1,390.4666748046875,0.6328286584421576,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1348,20230527,0.0,11,pa,1.0,1,1,363.3833312988281,0.687514157068041,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1349,20230527,0.0,12,pa,1.0,1,1,342.26666259765625,0.7631345732900071,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1350,20230527,0.0,13,pa,1.0,1,1,329.625,0.7357064155508914,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1351,20230527,0.0,14,pa,1.0,1,1,319.8416748046875,0.7016643101854992,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1352,20230527,0.0,15,pa,1.0,1,1,253.8125,0.8362543987200328,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1353,20230527,0.0,16,pa,1.0,1,1,281.39166259765625,0.8358051473730239,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
1354,20230527,1.0,0,pa,1.0,2,1,296.0083312988281,0.8030977944441816,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
1355,20230527,1.0,1,pa,1.0,2,1,276.8416442871094,1.184610433024966,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
1356,20230527,1.0,2,pa,1.0,2,1,256.8666687011719,0.8735442353377112,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
1357,20230527,1.0,3,pa,1.0,2,1,257.40625,0.7917733804589988,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
1358,20230527,2.0,0,pa,1.0,3,1,300.1750183105469,0.7633453616432546,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1359,20230527,2.0,1,pa,1.0,3,1,358.1458435058594,0.7786196507878549,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1360,20230527,2.0,2,pa,1.0,3,1,328.0333251953125,0.8579658582794146,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1361,20230527,2.0,3,pa,1.0,3,1,335.5208435058594,0.938014068101088,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1362,20230527,2.0,4,pa,1.0,3,1,363.9458312988281,0.7258868190475429,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1363,20230527,2.0,5,pa,1.0,3,1,298.27081298828125,0.849024582156756,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1364,20230527,2.0,6,pa,1.0,3,1,416.60833740234375,0.7535849789508567,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1365,20230527,2.0,7,pa,1.0,3,1,302.8833312988281,0.9981691459214652,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1366,20230527,2.0,8,pa,1.0,3,1,279.3500061035156,0.8480898111990915,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1367,20230527,2.0,9,pa,1.0,3,1,294.625,0.8886415295820608,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1368,20230527,2.0,10,pa,1.0,3,1,265.1499938964844,0.9527556639604272,../20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
