"",i_max,width,treatment,mouse,vessel_type,vessel,region_in_vessel,profile,repetition,y_bin_width,depth,rbc_flow,source,ln_i_max,ln_width,ln_i_max_stnd
712,205.5948028564453,0.4914918158309369,S,S-20230513,pea,S-20230513-1,1,8,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,5.325907255325941,-0.7103099909456846,0.311444408979229
713,186.9843597412109,0.4891254883570575,S,S-20230513,pea,S-20230513-1,1,9,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,5.23102497560922,-0.7151362000220922,0.1504900044262212
714,200.7767639160156,0.6412636726562759,S,S-20230513,pea,S-20230513-1,1,10,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,5.302193663572059,-0.44431456084333376,0.27121764533111026
715,259.1946105957031,0.6142396024713879,S,S-20230513,pea,S-20230513-1,2,0,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.557579171807104,-0.48737019491762285,0.7044431383542827
716,255.27239990234372,0.5775877461379775,S,S-20230513,pea,S-20230513-1,2,1,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.54233120991267,-0.5488949067636453,0.6785771216998256
717,255.67807006835935,0.5254961413138606,S,S-20230513,pea,S-20230513-1,2,2,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.543919114318662,-0.6434124315772272,0.6812707775533374
718,270.3611145019531,0.5322718146996976,S,S-20230513,pea,S-20230513-1,2,3,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.599758526512283,-0.6306009902340752,0.7759944642843845
719,252.65911865234372,0.4851375348374311,S,S-20230513,pea,S-20230513-1,2,4,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.532041223120432,-0.7233228512606131,0.6611216104921711
720,262.1152648925781,0.5981939494204696,S,S-20230513,pea,S-20230513-1,2,5,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.568784349352925,-0.5138402474805897,0.7234511415892696
721,290.2040405273437,0.5101679250469804,S,S-20230513,pea,S-20230513-1,2,6,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.6705842636038275,-0.6730153426615223,0.8961403374087678
722,269.1576538085937,0.4746203013264924,S,S-20230513,pea,S-20230513-1,2,7,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.595297281565652,-0.745240160239,0.7684265914835419
723,261.70770263671875,0.6055451004937211,S,S-20230513,pea,S-20230513-1,2,8,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.567228242181743,-0.5016262340498392,0.7208114252596658
724,309.9877014160156,0.6121473732721014,S,S-20230513,pea,S-20230513-1,2,9,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.736532623840641,-0.49078221945875633,1.0080124286449244
725,236.22911071777344,0.8407602171351574,S,S-20230513,pea,S-20230513-1,2,10,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.464802142222323,-0.17344877602982053,0.5470599937081116
726,280.4989929199219,0.7822968451202605,S,S-20230513,pea,S-20230513-1,2,11,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.636570134652997,-0.2455210131251824,0.838440165279521
727,261.1063537597656,0.6993823754856106,S,S-20230513,pea,S-20230513-1,2,12,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.564927809992555,-0.35755765414762486,0.7169090665228094
728,255.66238403320312,0.6332002113388064,S,S-20230513,pea,S-20230513-1,2,13,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.543857761710883,-0.4569686172122175,0.6811667015079227
729,244.22833251953125,0.6387522346836079,S,S-20230513,pea,S-20230513-1,2,14,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.4981035767301,-0.4482386389441464,0.6035511802390727
730,216.0171356201172,0.8798573596554427,S,S-20230513,pea,S-20230513-1,2,15,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.375357736112199,-0.12799547594873287,0.39533017472574355
731,237.28298950195312,0.8627714752099109,S,S-20230513,pea,S-20230513-1,2,16,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.469253477357596,-0.1476054257346653,0.5546110559117474
732,258.843994140625,0.6170164433021377,S,S-20230513,pea,S-20230513-1,3,0,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.556225540995002,-0.48285960502321407,0.7021468946089072
733,251.4547119140625,0.551203308430523,S,S-20230513,pea,S-20230513-1,3,1,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.527262901412624,-0.5956515570682578,0.6530158616891373
704,260.35650634765625,0.6409674473799818,S,S-20230513,pea,S-20230513-1,1,0,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,5.562051870069282,-0.44477660746961717,0.7120304400894792
735,190.3459014892578,0.6496826231996522,S,S-20230513,pea,S-20230513-1,3,3,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.248842951150722,-0.4312713073365797,0.18071568673681615
736,196.35841369628903,0.621720698282207,S,S-20230513,pea,S-20230513-1,3,4,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.279941630609089,-0.4752643252222702,0.23347021002135945
737,227.5153350830078,0.5285729548405484,S,S-20230513,pea,S-20230513-1,3,5,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.427217643077534,-0.6375744418731307,0.48330319213954104
738,240.8269500732422,0.4860525778500815,S,S-20230513,pea,S-20230513-1,3,6,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.4840786260810255,-0.7214384760564941,0.5797598296586836
739,216.640625,0.6753640023001211,S,S-20230513,pea,S-20230513-1,3,7,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.378239874690206,-0.392503470792621,0.4002193163025207
740,197.4110565185547,0.9402754336041356,S,S-20230513,pea,S-20230513-1,3,8,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.285288136163132,-0.061582432165959385,0.24253980257815175
741,226.52523803710935,0.6612209508602938,S,S-20230513,pea,S-20230513-1,3,9,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.422856364928053,-0.4136672274206656,0.4759048989099135
742,238.6605224609375,0.5168289717092875,S,S-20230513,pea,S-20230513-1,3,10,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.475042134082403,-0.6600432682760444,0.5644306955650604
743,235.92909240722656,0.5411206416743468,S,S-20230513,pea,S-20230513-1,3,11,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.46353130397811,-0.6141130274462889,0.5449041958764063
744,267.95538330078125,0.4797672481764934,S,S-20230513,pea,S-20230513-1,3,12,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.590820486430521,-0.7344541923143508,0.7608323399812363
745,219.9515838623047,0.652045638926726,S,S-20230513,pea,S-20230513-1,3,13,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.393407448779507,-0.4276407211513804,0.42594896638413404
746,217.49139404296875,0.6231668458012756,S,S-20230513,pea,S-20230513-1,3,14,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.382159282127385,-0.47294098577453353,0.4068680381938497
747,172.54856872558594,0.8460814701026962,S,S-20230513,pea,S-20230513-1,3,15,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.150678754670931,-0.16713962365469864,0.014193973304114472
734,204.469970703125,0.5633942041944842,S,S-20230513,pea,S-20230513-1,3,2,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.320421122172931,-0.5737757107875172,0.30213795789502723
1212,265.8411560058594,0.7772238731175101,S,S-20230524,pea,S-20230524-1,4,16,1,1.0,0.0,yes,../20230524_Glx_B6_HAse/20230524_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.582898972539214,-0.2520268451241629,0.747394608980882
612,163.5879364013672,0.5989155941264777,S,S-20230512,pea,S-20230512-1,6,10,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,5.0973506830718875,-0.5126346021036695,-0.07626957832861035
751,308.9106750488281,0.6347077486266528,S,S-20230513,pea,S-20230513-1,4,2,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.733052157594904,-0.45459062441486103,1.002108308572958
882,112.73468017578124,0.6409521200597084,S,S-20230517,pea,S-20230517-1,1,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.7250370948785925,-0.4448005205460121,-0.7078470664913967
883,115.8970718383789,0.5806788818335065,S,S-20230517,pea,S-20230517-1,1,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.7527024854741695,-0.5435573740064099,-0.660916633502941
884,122.40187072753906,0.6583882416843174,S,S-20230517,pea,S-20230517-1,1,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.807309653683155,-0.41796048870293323,-0.5682832748858816
885,110.18248748779295,0.7639014710965277,S,S-20230517,pea,S-20230517-1,1,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.702137968371616,-0.2693164626655977,-0.7466922047270964
886,118.0943374633789,0.6259323080743577,S,S-20230517,pea,S-20230517-1,1,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.771483775088362,-0.4685130477954694,-0.6290568247418614
887,114.69508361816406,0.6367167076544646,S,S-20230517,pea,S-20230517-1,1,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.742277160253858,-0.4514304512881105,-0.6786017272645637
888,100.30664825439452,0.5626444033096867,S,S-20230517,pea,S-20230517-1,1,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.608231976464089,-0.5751074608547326,-0.9059904747155647
889,101.42221069335938,0.7918974371668597,S,S-20230517,pea,S-20230517-1,1,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.619292107539679,-0.2333233940800617,-0.8872285223587635
890,111.0782241821289,0.6676232488839347,S,S-20230517,pea,S-20230517-1,1,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.710234675473654,-0.4040312632293165,-0.7329572831554462
891,119.30611419677734,0.7808905970264419,S,S-20230517,pea,S-20230517-1,1,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.781692578392257,-0.2473202195866157,-0.6117390298713866
892,110.45848846435548,0.8538892648178624,S,S-20230517,pea,S-20230517-1,1,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.704639780370321,-0.15795376009061568,-0.7424482335476806
893,122.62171936035156,0.835321647919276,S,S-20230517,pea,S-20230517-1,1,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,4.8091041640952445,-0.17993842121553155,-0.565239141084455
894,169.21490478515625,0.5504773182296745,S,S-20230517,pea,S-20230517-1,2,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.131169533039236,-0.5969695257941652,-0.018900669451068212
752,298.88995361328125,0.6096438442621128,S,S-20230513,pea,S-20230513-1,4,3,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.700075457528239,-0.49488035419388204,0.9461679882180944
753,271.56939697265625,0.5341912231622921,S,S-20230513,pea,S-20230513-1,4,4,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.604217712504868,-0.6270014083134086,0.7835588443600995
754,287.8037414550781,0.4782866146529514,S,S-20230513,pea,S-20230513-1,4,5,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.662278794560142,-0.7375451139416066,0.8820512806486329
755,236.59152221679688,0.519361430369937,S,S-20230513,pea,S-20230513-1,4,6,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.466335119189707,-0.6551552405586231,0.5496604729094478
756,225.25262451171875,0.507449161219018,S,S-20230513,pea,S-20230513-1,4,7,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.417222547970929,-0.6783587480219345,0.4663479230825854
757,242.64974975585935,0.5073489154605788,S,S-20230513,pea,S-20230513-1,4,8,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.4916190445540085,-0.6785563159146393,0.5925510860347212
758,236.5038146972656,0.577329686555359,S,S-20230513,pea,S-20230513-1,4,9,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.4659643376000675,-0.5493417951378409,0.5490314942407458
759,244.81396484375,0.6002762299419047,S,S-20230513,pea,S-20230513-1,4,10,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.500498594941465,-0.5103653464733299,0.607613990821353
760,215.7876892089844,0.7228976022075457,S,S-20230513,pea,S-20230513-1,4,11,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.374295003972425,-0.3244876958889177,0.39352739954720306
705,250.03451538085935,0.6175955098381429,S,S-20230513,pea,S-20230513-1,1,1,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,5.521598969856069,-0.4819215506377942,0.6434078006914882
762,227.7647857666016,0.4909771095671509,S,S-20230513,pea,S-20230513-1,4,13,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.428313455071653,-0.7113577723005329,0.48516208262512067
895,191.8194732666016,0.6761013646658451,S,S-20230517,pea,S-20230517-1,2,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.256554686318564,-0.3914122664496701,0.193797557721749
896,172.73944091796875,0.5903175428155336,S,S-20230517,pea,S-20230517-1,2,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.151784337294678,-0.527094678702517,0.016069438284725693
897,191.274169921875,0.5184815831354754,S,S-20230517,pea,S-20230517-1,2,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.253707843398003,-0.6568507714506675,0.18896829024943657
898,190.3527069091797,0.5515917941398687,S,S-20230517,pea,S-20230517-1,2,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.248878703421797,-0.5949470096423395,0.1807763354218959
899,169.87753295898438,0.6407825209756908,S,S-20230517,pea,S-20230517-1,2,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.135077783082642,-0.4450651604793924,-0.012270874504542548
900,213.19174194335935,0.5030569250666854,S,S-20230517,pea,S-20230517-1,2,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.362191957692356,-0.6870519441790339,0.37299628864744305
901,224.9364318847656,0.6287554866541907,S,S-20230517,pea,S-20230517-1,2,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.4158178373301284,-0.46401283131729065,0.4639650296125473
902,198.98284912109372,0.5364375245303368,S,S-20230517,pea,S-20230517-1,2,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.293218635689187,-0.6228051737754705,0.25599277644044793
903,206.2142639160156,0.5395075317622755,S,S-20230517,pea,S-20230517-1,2,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.328915744340784,-0.6170985337469654,0.316547886250581
904,183.57717895507807,0.6339172414570449,S,S-20230517,pea,S-20230517-1,2,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.212635172830506,-0.455836867044637,0.11929429786297038
905,212.2661590576172,0.586417030834463,S,S-20230517,pea,S-20230517-1,2,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.357840954484914,-0.5337240857985865,0.36561542540772207
906,184.1044006347656,0.7117437156975335,S,S-20230517,pea,S-20230517-1,2,12,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.2155029914556055,-0.3400373822306777,0.12415914765944466
907,236.2573699951172,0.51092645998731,S,S-20230517,pea,S-20230517-1,2,13,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.464921761633803,-0.6715296130541928,0.5472629111675688
908,260.6184997558594,0.7851333434072352,S,S-20230517,pea,S-20230517-1,2,14,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.563057651257322,-0.24190171141198208,0.7137366060112406
909,142.60597229003906,0.8879301585336155,S,S-20230517,pea,S-20230517-1,2,15,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,4.960085388520017,-0.11886218938304662,-0.3091207894962946
910,159.302978515625,0.8908562055065321,S,S-20230517,pea,S-20230517-1,2,16,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,5.070807914265531,-0.1155722500499255,-0.12129564179557367
911,217.3405303955078,0.563948798464807,S,S-20230517,pea,S-20230517-1,3,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.381465388026997,-0.572791814468909,0.40569094472513967
912,222.92784118652344,0.5809832188750192,S,S-20230517,pea,S-20230517-1,3,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.406848136972914,-0.5430334057228791,0.4487491981177237
913,190.10232543945312,0.5955416003370075,S,S-20230517,pea,S-20230517-1,3,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.247562482136309,-0.5182840347979987,0.17854355166187047
914,189.63821411132807,0.652565302358358,S,S-20230517,pea,S-20230517-1,3,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.245118120732288,-0.4268440645502877,0.17439703731302492
915,212.87600708007807,0.631583188763333,S,S-20230517,pea,S-20230517-1,3,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.360709869823467,-0.45952561385904545,0.37048213562388194
763,228.33042907714844,0.5894748340579028,S,S-20230513,pea,S-20230513-1,4,14,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.430793830143071,-0.5285232502333519,0.48936968908103734
764,243.31935119628903,0.5287362304860892,S,S-20230513,pea,S-20230513-1,4,15,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.494374782986221,-0.6372655905946124,0.5972258075926864
765,211.32325744628903,0.7844533558476563,S,S-20230513,pea,S-20230513-1,4,16,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,5.353388986933551,-0.24276816574985716,0.35806329039939067
766,269.73406982421875,0.6073466659458333,S,S-20230513,pea,S-20230513-1,5,0,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.597436547062505,-0.49865553736136625,0.7720555536591422
767,192.91590881347656,0.7240076686563448,S,S-20230513,pea,S-20230513-1,5,1,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.2622543883279524,-0.3229532945857416,0.20346629824726786
768,202.29684448242188,0.6903572035791896,S,S-20230513,pea,S-20230513-1,5,2,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.309736145843553,-0.3705461289975286,0.2840124026502275
769,256.1514892578125,0.6593545702259682,S,S-20230513,pea,S-20230513-1,5,3,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.545769024374995,-0.41649384634126096,0.6844088890371964
770,253.9734344482422,0.5689206199404797,S,S-20230513,pea,S-20230513-1,5,4,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.5372296727623,-0.5640143626011709,0.669923083487481
771,249.88087463378903,0.5157280645482061,S,S-20230513,pea,S-20230513-1,5,5,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.520984302834503,-0.6621756591069317,0.6423651047871529
772,241.67498779296875,0.5048827352386898,S,S-20230513,pea,S-20230513-1,5,6,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.487593797840556,-0.6834290841192401,0.585722822739646
773,259.3158569335937,0.5879800698892268,S,S-20230513,pea,S-20230513-1,5,7,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.5580468435232735,-0.531062226404163,0.7052364774564529
774,258.9024963378906,0.6447726800233973,S,S-20230513,pea,S-20230513-1,5,8,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.5564515288040575,-0.43885745837810025,0.7025302510517683
775,267.4257202148437,0.5749015482606161,S,S-20230513,pea,S-20230513-1,5,9,1,1.0,0.0,yes,../20230513_Glx_B6_HAse/20230512_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,5.588841846335595,-0.5535564732609953,0.7574758561440614
916,235.91156005859372,0.6556235667918529,S,S-20230517,pea,S-20230517-1,3,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.463456989276529,-0.42216848585211103,0.5447781314671383
917,174.84368896484375,0.8809196035034681,S,S-20230517,pea,S-20230517-1,3,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.163892368862235,-0.12678891316523636,0.03660900602154219
918,198.2210693359375,0.6623654990899261,S,S-20230517,pea,S-20230517-1,3,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.289382919656461,-0.41193776197477966,0.24948602521224103
919,193.087646484375,0.7102417096032809,S,S-20230517,pea,S-20230517-1,3,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.263144212682537,-0.34214993082102424,0.20497575975658777
920,214.90480041503903,0.786993656071477,S,S-20230517,pea,S-20230517-1,3,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.370195141300509,-0.23953509149750643,0.38657256080305047
921,229.8197784423828,0.8245906772719884,S,S-20230517,pea,S-20230517-1,3,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,5.437295429780563,-0.19286816453120526,0.5003987358263183
